seed,feature_map,n_qubits,reps,entanglement,alpha,C,val_accuracy,alignment,effective_rank,classical_control
2024,zz,9,2,linear,2.0,1,0.8195,0.1335070182537087,648.6916591661575,0.831
2024,zz,9,2,linear,2.0,10,0.7955,0.1335070182537087,648.6916591661575,0.831
2024,zz,9,2,linear,2.0,100,0.795,0.1335070182537087,648.6916591661575,0.831
2024,zz,9,1,full,0.25,1,0.831,0.2210703438767898,6.146586045346079,0.831
2024,zz,9,1,full,0.25,10,0.8195,0.2210703438767898,6.146586045346079,0.831
2024,zz,9,1,full,0.25,100,0.8115,0.2210703438767898,6.146586045346079,0.831
2024,zz,9,1,full,0.5,1,0.826,0.25023908058465805,35.25291028869692,0.831
2024,zz,9,1,full,0.5,10,0.815,0.25023908058465805,35.25291028869692,0.831
2024,zz,9,1,full,0.5,100,0.7895,0.25023908058465805,35.25291028869692,0.831
2024,zz,9,1,full,1.0,1,0.818,0.22107912287090462,248.98555045735043,0.831
2024,zz,9,1,full,1.0,10,0.785,0.22107912287090462,248.98555045735043,0.831
2024,zz,9,1,full,1.0,100,0.778,0.22107912287090462,248.98555045735043,0.831
2024,zz,9,1,full,2.0,1,0.8145,0.12984532260290824,719.8708671834967,0.831
2024,zz,9,1,full,2.0,10,0.8055,0.12984532260290824,719.8708671834967,0.831
2024,zz,9,1,full,2.0,100,0.8055,0.12984532260290824,719.8708671834967,0.831
2024,zz,9,2,full,0.25,1,0.8295,0.17862869063500575,13.452566621552222,0.831
2024,zz,9,2,full,0.25,10,0.815,0.17862869063500575,13.452566621552222,0.831
